name,split,err_total,mean_unc,p95_unc,confident_disagree,conf_on_disagree,err_soil,cover_delta_soil,err_plant,cover_delta_plant,err_residue,cover_delta_residue
image_0001.jpg,val,0.0608367919921875,0.05719664320349693,0.3586951494216919,0.008579254150390625,0.7127936482429504,0.049181047827005386,-1.6948699951171875,0.0276333075016737,1.2317657470703125,0.1422465592622757,0.463104248046875
image_0002.jpg,train,0.053020477294921875,0.05398716405034065,0.3496644198894501,0.006481170654296875,0.702393114566803,0.03813775256276131,-0.8998870849609375,0.028074832633137703,1.1783599853515625,0.14669525623321533,-0.278472900390625
image_0003.jpg,val,0.0640411376953125,0.060514457523822784,0.367356538772583,0.009220123291015625,0.7118316888809204,0.055287059396505356,-2.2304534912109375,0.03792982175946236,0.9746551513671875,0.12833014130592346,1.25579833984375
image_0004.jpg,train,0.06441879272460938,0.06047040596604347,0.3656114935874939,0.009540557861328125,0.7147751450538635,0.05674340948462486,-2.3853302001953125,0.040198955684900284,0.823974609375,0.12414804100990295,1.5613555908203125
image_0005.jpg,test,0.06312179565429688,0.06348226964473724,0.37215566635131836,0.00766754150390625,0.7022202610969543,0.056877873837947845,-2.3670196533203125,0.04339250549674034,0.77362060546875,0.11675912141799927,1.5933990478515625
image_0006.jpg,test,0.06897735595703125,0.06633900105953217,0.37963396310806274,0.00916290283203125,0.7074910402297974,0.06441044062376022,-2.911376953125,0.05522514879703522,0.5176544189453125,0.11181244254112244,2.3937225341796875
image_0007.jpg,train,0.06522369384765625,0.06423410773277283,0.3755130171775818,0.008060455322265625,0.7053400874137878,0.0413193441927433,-0.1117706298828125,0.06683512777090073,0.2117156982421875,0.18377359211444855,-0.099945068359375
image_0008.jpg,train,0.055858612060546875,0.05666480213403702,0.358646422624588,0.006847381591796875,0.7015562653541565,0.022802844643592834,1.6002655029296875,0.05923350155353546,-0.212860107421875,0.20921804010868073,-1.3874053955078125
image_0009.jpg,test,0.052093505859375,0.045387979596853256,0.3259808123111725,0.00760650634765625,0.7144935727119446,0.013768643140792847,2.452850341796875,0.03467153385281563,0.7053375244140625,0.31932803988456726,-3.1581878662109375
image_0010.jpg,train,0.061004638671875,0.056288495659828186,0.36005011200904846,0.008396148681640625,0.7106208205223083,0.02346205711364746,1.9138336181640625,0.04491732642054558,0.8975982666015625,0.2677433490753174,-2.811431884765625
image_0011.jpg,train,0.06951141357421875,0.05616311356425285,0.36253106594085693,0.01271820068359375,0.7265956401824951,0.023823589086532593,2.0233154296875,0.045766063034534454,1.78680419921875,0.3340255618095398,-3.81011962890625
image_0012.jpg,train,0.05155181884765625,0.04357920587062836,0.3180592954158783,0.00745391845703125,0.7142532467842102,0.010609131306409836,3.0399322509765625,0.058699626475572586,-0.5237579345703125,0.46952715516090393,-2.51617431640625
image_0013.jpg,train,0.057888031005859375,0.04788102209568024,0.3363429009914398,0.008434295654296875,0.7177236676216125,0.01280341949313879,3.2062530517578125,0.05962376296520233,-0.28076171875,0.43717387318611145,-2.9254913330078125
image_0014.jpg,val,0.059917449951171875,0.0476691871881485,0.3354038894176483,0.0106964111328125,0.7253812551498413,0.017958343029022217,2.5440216064453125,0.030879342928528786,1.2027740478515625,0.3364959955215454,-3.746795654296875
image_0015.jpg,train,0.058017730712890625,0.0470769926905632,0.3344888687133789,0.009853363037109375,0.7221651077270508,0.018497508019208908,2.3426055908203125,0.029558653011918068,1.1890411376953125,0.3179484009742737,-3.531646728515625
image_0016.jpg,train,0.048069000244140625,0.0378824882209301,0.261355459690094,0.008556365966796875,0.756743311882019,0.04097823426127434,2.5646209716796875,,0.0,0.05073966830968857,-2.5646209716796875
image_0017.jpg,train,0.026458740234375,0.01922406628727913,0.13792547583580017,0.005523681640625,0.7589921951293945,0.004241742193698883,1.860809326171875,,0.0,0.30207109451293945,-1.860809326171875
image_0018.jpg,train,0.039234161376953125,0.03363124653697014,0.25306522846221924,0.006549835205078125,0.7378535270690918,0.011750777252018452,2.2045135498046875,,0.0,0.11407146602869034,-2.2045135498046875
image_0019.jpg,train,0.019405364990234375,0.017585013061761856,0.10849108546972275,0.004589080810546875,0.7620517015457153,0.007512073032557964,1.4919281005859375,,0.0,0.024468373507261276,-1.4919281005859375
image_0020.jpg,train,0.02667999267578125,0.02508234977722168,0.18838433921337128,0.0047454833984375,0.7325938940048218,0.048761479556560516,0.90179443359375,,0.0,0.021796448156237602,-0.90179443359375
image_0021.jpg,train,0.0129547119140625,0.013315360061824322,0.0595504529774189,0.002399444580078125,0.7312152981758118,0.03716118261218071,-0.07476806640625,,0.0,0.007483139634132385,0.07476806640625
image_0022.jpg,val,0.025051116943359375,0.024977346882224083,0.19071945548057556,0.003215789794921875,0.716923713684082,0.012560036964714527,1.099395751953125,1.0,-0.0011444091796875,0.04086877405643463,-1.0982513427734375
image_0023.jpg,val,0.00565338134765625,0.010616065002977848,0.04051566869020462,0.00049591064453125,0.6852236390113831,0.036312151700258255,0.2277374267578125,1.0,-0.0049591064453125,0.004129951354116201,-0.2227783203125
image_0024.jpg,train,0.034076690673828125,0.02899114601314068,0.2228800356388092,0.005290985107421875,0.734714925289154,0.007797846104949713,2.155303955078125,0.4285714328289032,0.002288818359375,0.1400180459022522,-2.1575927734375
image_0025.jpg,val,0.0371856689453125,0.03517105430364609,0.26979273557662964,0.007381439208984375,0.7289714813232422,0.007732477504760027,2.4837493896484375,0.4642857015132904,-0.000762939453125,0.1521185338497162,-2.4829864501953125
